super_opeid,name,type,tier,tier_name,state,czname,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top1pc,k_rank,k_median,k_q1,k_q2,k_q3,k_q4,k_q5,k_top1pc,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5
21618,Musicians Institute,3,10,Four-year for-profit,CA,Los Angeles,77400,0.585523744,0.13646387,0.14773466,0.21965183,0.19386087,0.30228883,0.019599538,0.44084749,15500,0.21336967,0.30150181,0.18245658,0.16741212,0.13525987,0.003746372,0.24508284,0.33010474,0.23501483,0.16578554,0.024012055,0.19413602,0.28741473,0.23227756,0.20052494,0.085646749,0.22556175,0.29343542,0.18494351,0.18700378,0.10905548,0.18766725,0.30527145,0.16408202,0.089814469,0.2531648,0.21607716,0.2989178,0.1443581,0.18749177,0.15315519,7.75267E-05,0.000275202,0.000252355,0.00121825,0.011259212
2297,Muskegon Community College,1,9,Two-year (public and private not-for-profit),MI,Grand Rapids,73400,0.567613967,0.088373594,0.15780565,0.25027016,0.32371554,0.17983507,0.003259447,0.51444709,29100,0.12842955,0.1982436,0.27097318,0.25417951,0.14817426,0.00158259,0.17143397,0.28620827,0.25597537,0.20071536,0.085667089,0.14013016,0.24600485,0.25955638,0.21284918,0.14145947,0.15008128,0.1804024,0.30250266,0.23823157,0.12878209,0.1095543,0.18542756,0.27908829,0.29099268,0.1349372,0.10087396,0.16100454,0.22987522,0.27264789,0.23559844,0,0.002263182,0.001914885,0.00211659,0.000339397
3084,Muskingum University,2,6,Selective private,OH,Zanesville,83100,0.640504543,0.046444092,0.10749489,0.24435303,0.33986178,0.26184618,0.009529971,0.6424678,41800,0.057743043,0.10925274,0.17695525,0.39303556,0.26301342,0.007349898,0.081236832,0.21819617,0.17260693,0.32696664,0.20099337,0.065820254,0.081689045,0.22969702,0.39291376,0.22987996,0.064801373,0.11771894,0.18537265,0.39142549,0.24068159,0.062462743,0.10636686,0.13590601,0.41187847,0.2833859,0.037547313,0.097089991,0.20149918,0.38184988,0.28201368,0.000938101,0,0.000603775,0.005431624,0.020289747
2581,NHTI  - Concord's Community College,1,9,Two-year (public and private not-for-profit),NH,Manchester,76600,0.59866737,0.061843101,0.1548181,0.24361433,0.32453534,0.21518926,0.005464967,0.57730526,37200,0.11372583,0.15489426,0.22339657,0.28019288,0.22779061,0.000738283,0.16516793,0.16892645,0.22899191,0.26379389,0.17311983,0.11215696,0.19418061,0.20724848,0.28360268,0.20281127,0.089539707,0.15874748,0.25188664,0.31452769,0.18529843,0.10865227,0.13950701,0.22802936,0.27520382,0.24860759,0.13510317,0.14144075,0.19416586,0.25110638,0.27818388,0.006921343,0.000722396,5.20173E-05,0.000493531,0.000118805
1247,Napa Valley College,1,9,Two-year (public and private not-for-profit),CA,San Francisco,75000,0.574447215,0.099417672,0.16618508,0.2272763,0.27082598,0.23629498,0.003387758,0.53872311,33700,0.16564241,0.17439842,0.18323082,0.25080943,0.22591895,0.004007355,0.21925879,0.17964038,0.18821867,0.24795781,0.1649244,0.17348164,0.21488899,0.1772617,0.2632187,0.171149,0.15595457,0.1468842,0.20152083,0.27597061,0.21966977,0.17352791,0.1735162,0.16811477,0.25421375,0.23062739,0.13785104,0.17119128,0.18506345,0.21517922,0.29071507,0.000571668,6.30854E-05,0.001480745,0.000554149,0.014614873
8557,Nash Community College,1,9,Two-year (public and private not-for-profit),NC,Wilson,57600,0.48206675,0.20017375,0.20645668,0.21905434,0.2259434,0.14837182,0.002171074,0.48540246,25900,0.13744175,0.22930555,0.28324804,0.2426475,0.10735714,0.000295836,0.15403301,0.33505264,0.31976971,0.14948842,0.041656248,0.14839476,0.22631414,0.31238723,0.18750787,0.12539592,0.13376857,0.23144573,0.25122139,0.25427422,0.12929004,0.13832738,0.16412246,0.24237789,0.32892919,0.12624305,0.10389137,0.18690315,0.30295026,0.29650065,0.10975458,0,0.000135723,0,0,0.001805026
9236,Nashua Community College,1,9,Two-year (public and private not-for-profit),NH,Manchester,81500,0.618727285,0.077254742,0.12169112,0.21918434,0.31125802,0.27061173,0.00558762,0.55647051,33500,0.13353935,0.16326861,0.23992148,0.26912093,0.19414958,0.001406863,0.16897361,0.17056172,0.28504902,0.17047954,0.20493606,0.14727731,0.1826926,0.26020387,0.27626786,0.13355833,0.11452135,0.15383752,0.24939951,0.30387852,0.17836308,0.12583768,0.17100801,0.24118611,0.25639734,0.20557091,0.141508,0.15118876,0.20878625,0.28054988,0.21796712,0.001030199,0,0.000830796,0,0.00423181
8145,Nashville State Community College,1,9,Two-year (public and private not-for-profit),TN,Nashville,65400,0.531795499,0.13043498,0.20737137,0.22607027,0.2531592,0.18296421,0.007663357,0.50516099,28400,0.14583582,0.19664393,0.28398374,0.23435608,0.13918042,0.003491235,0.15744253,0.2192232,0.32733378,0.22416106,0.071839511,0.13919088,0.22495483,0.329494,0.201235,0.10512529,0.15669572,0.19274196,0.26389444,0.24892868,0.13773915,0.14149812,0.16444072,0.26390466,0.25836846,0.17178804,0.13767619,0.1978391,0.25410306,0.22793272,0.18244891,3.44777E-05,0.003536036,0.003209819,0.00153412,0.008960464
2873,Nassau Community College,1,9,Two-year (public and private not-for-profit),NY,New York,80100,0.596767624,0.10617213,0.1599206,0.19030699,0.23773149,0.30586869,0.006262029,0.56757319,36000,0.15610519,0.15817294,0.17451952,0.20917884,0.30202344,0.006791242,0.1763448,0.197795,0.19987659,0.20962408,0.21635951,0.16948746,0.18575449,0.20024352,0.22307079,0.22144377,0.15533906,0.15700707,0.19414562,0.20410748,0.28940082,0.1578958,0.1460546,0.16736366,0.20960832,0.3190777,0.14116791,0.14014292,0.14561884,0.20458259,0.36848775,0.002958771,0.005995722,0.004206277,0.005024815,0.011518743
10489,National College,3,10,Four-year for-profit,KY,Lexington-Fayette,39100,0.33885548,0.30423602,0.29593319,0.23218895,0.12765312,0.03998879,0.000517502,0.37283438,15500,0.24229906,0.31342262,0.30218938,0.11069107,0.03139792,0.000296154,0.24304149,0.32811144,0.31353745,0.092268765,0.02304082,0.25894681,0.31620193,0.272881,0.11760213,0.034368154,0.25394031,0.29928511,0.29205024,0.13595092,0.018773431,0.1631338,0.29441568,0.35712895,0.12730521,0.0580163,0.29857048,0.32386279,0.31623831,0,0.061328504,0.000452429,0.000437209,9.40916E-05,5.70073E-05,0
4617,National College Of Business And Technology,3,11,Two-year for-profit,TN,Nashville,44400,0.389196426,0.29403099,0.23663929,0.24461955,0.17489055,0.049819585,0.000185921,0.38850817,19500,0.17850542,0.32555464,0.35341102,0.10890828,0.033620622,0,0.1184134,0.37895912,0.41902599,0.061759859,0.021841565,0.098635428,0.36992478,0.43549839,0.050763689,0.045177668,0.28517905,0.12308336,0.34362051,0.22372589,0.024391212,0.21662371,0.4513796,0.20740134,0.066090666,0.058504757,0.25494763,0.35206088,0.1368847,0.24990009,0.006206747,0,0,0.000193625,0,0.006206747
12105,National Park Community College,1,9,Two-year (public and private not-for-profit),AR,Hot Springs,48900,0.42793713,0.22749025,0.24802163,0.24828179,0.17990926,0.096297078,0.003692963,0.45085675,21700,0.16838033,0.26233265,0.27861843,0.2058624,0.084806249,0.001506352,0.23378944,0.24719758,0.30646867,0.13908838,0.073455997,0.13393888,0.30525109,0.29415661,0.22263351,0.044019978,0.15660682,0.26266554,0.26551935,0.2306509,0.084557362,0.15102889,0.2404511,0.29299238,0.18844688,0.12708071,0.16533886,0.2275694,0.17972425,0.28903747,0.13833001,0.004383116,0.000244141,0,0.000899162,0.002979491
10168,Nationwide Beauty Academy,3,11,Two-year for-profit,OH,Columbus,65000,0.591623505,0.11088269,0.18514822,0.2351983,0.29413146,0.1746394,0.003142044,0.4266319,17300,0.17515886,0.30176917,0.2560854,0.18292634,0.084060326,0.000720476,0.22881223,0.36200145,0.25530231,0.13317209,0.020711908,0.14618458,0.37422764,0.22016554,0.19683373,0.062588528,0.11920486,0.34460056,0.32603922,0.16211191,0.048043415,0.17452915,0.27556819,0.2444427,0.20584433,0.099615619,0.24822819,0.17315193,0.22006123,0.18920532,0.16935335,0.001288845,0.00245175,0,0.000563562,0.000846479
6982,Naugatuck Valley Community College,1,9,Two-year (public and private not-for-profit),CT,Bridgeport,75300,0.574265799,0.10276014,0.16604765,0.20856383,0.29953253,0.2230958,0.003364499,0.54934299,33800,0.12881829,0.16172564,0.23238513,0.27147821,0.20559272,0.00273786,0.15090834,0.23118417,0.2163524,0.26043895,0.14111607,0.14316182,0.17305098,0.23392609,0.27688122,0.17297995,0.13662888,0.16259682,0.24890493,0.26014671,0.19172271,0.12801568,0.15438806,0.22602749,0.27912599,0.2124428,0.10174343,0.1303402,0.23171517,0.27286696,0.26333421,0.000339144,0.002812983,0.002325826,0.001548504,0.005768864
3593,Navarro College,1,9,Two-year (public and private not-for-profit),TX,Corsicana,56000,0.478803742,0.18396315,0.2252246,0.22961524,0.2232666,0.13793048,0.002825379,0.52813822,30900,0.14144643,0.18811181,0.23832136,0.24523267,0.1868878,0.006190429,0.18810427,0.25767618,0.25172085,0.20450833,0.097990364,0.15681854,0.18299313,0.28150302,0.2309217,0.14776362,0.11298279,0.18488331,0.24839567,0.26388183,0.1898564,0.13852201,0.16004549,0.19822666,0.26421788,0.23898794,0.10623373,0.15449448,0.19806919,0.26113957,0.28006312,0.002144217,0.004840716,0.008298117,0.0074604,0.008226545
2779,Nazareth College Of Rochester,2,6,Selective private,NY,Buffalo,100500,0.679554747,0.04527235,0.10648646,0.15828338,0.27640384,0.41355404,0.012079916,0.64987755,45400,0.068192393,0.1077048,0.15534654,0.37318331,0.29557303,0.008448115,0.056470204,0.275148,0.17083612,0.34882686,0.14871888,0.10392241,0.085962623,0.16898626,0.38878232,0.25234637,0.063993238,0.11767414,0.19234151,0.42770296,0.19828816,0.071297213,0.089817479,0.17379022,0.37350628,0.29158884,0.059807491,0.1031125,0.12365228,0.35075027,0.36267743,0.002027513,0.007341018,0.001285412,0.016179364,0.007010227
2555,Nebraska Wesleyan University,2,6,Selective private,NE,Lincoln,88200,0.665814209,0.037686419,0.12689742,0.2057825,0.29863748,0.33099619,0.02061519,0.67793012,49000,0.069149703,0.077798955,0.1483046,0.33188334,0.37286344,0.025692692,0.087316565,0.049526345,0.19628718,0.50545746,0.16141255,0.065737963,0.087446287,0.11388452,0.33144566,0.40148556,0.059186712,0.095705494,0.22552273,0.31854871,0.30103639,0.068027928,0.080755867,0.13612145,0.36398217,0.35111263,0.075595431,0.063518941,0.11902248,0.29161781,0.45024535,0.001651951,0.006566204,0.014349257,0.015452805,0.052053738
3988,Neumann University,2,6,Selective private,PA,Philadelphia,85200,0.62214487,0.079546481,0.15048048,0.19700366,0.25201768,0.32095164,0.01110197,0.60366547,40800,0.10640505,0.13305968,0.1874631,0.26526067,0.30781144,0.006345932,0.15332785,0.19255927,0.17092879,0.31698996,0.16619413,0.11093475,0.14103556,0.19168755,0.27688545,0.2794567,0.11014407,0.12191736,0.19299953,0.28866974,0.28626931,0.10660287,0.11959463,0.19274554,0.25922048,0.32183647,0.090201274,0.13198577,0.18203424,0.23736364,0.3584151,0.00029367,0,0.000358679,0.009530754,0.011995553
41143,Nevada State College,1,7,Nonselective four-year public,NV,Las Vegas,88500,0.651915888,0.040714871,0.14529888,0.22532046,0.26549599,0.3231698,0.019330727,0.53133434,32900,0.20070162,0.11509442,0.21165971,0.22791131,0.24463296,0.000594793,0.20799817,0.019462533,0.40161708,0.35980955,0.011112681,0.013593466,0.14605255,0.40586454,0.34764254,0.086847,0.20455644,0.16933665,0.17960888,0.25878873,0.18770935,0.2763316,0.10710039,0.19427808,0.15934727,0.26294261,0.21908671,0.081972368,0.13703835,0.1922617,0.36964092,0,0.000921327,0.000864742,0.001002205,0
7780,New Castle School Of Trades,3,11,Two-year for-profit,PA,Youngstown,50400,0.448635459,0.2063919,0.23567006,0.25833324,0.18973374,0.10987121,0.000505221,0.52485609,28700,0.16236518,0.20821884,0.18921292,0.21404985,0.22615334,0.000539772,0.30688784,0.15067072,0.15785056,0.1817662,0.20282461,0.13109462,0.24781412,0.23097397,0.15552895,0.23458835,0.16708811,0.22875877,0.16557254,0.25520033,0.1833802,0.12720446,0.16870032,0.094950549,0.31852695,0.29061773,0.00756835,0.25134087,0.3769137,0.12304611,0.2411309,0.000112715,0.000350443,0.000936488,0.00101191,0
2579,New England College,2,6,Selective private,NH,Manchester,94400,0.686477433,0.056638002,0.080901951,0.22524939,0.21684979,0.42036086,0.031236695,0.58224148,36600,0.10109633,0.15171368,0.22709383,0.3105315,0.20956469,0.003149055,0.18327607,0.10948614,0.39078847,0.16267821,0.15377115,0.15067331,0.21957308,0.22486691,0.19514889,0.20973781,0.097703628,0.17743449,0.26265216,0.3379913,0.12421844,0.12699896,0.12746771,0.19233826,0.36263788,0.19055715,0.068937905,0.14306839,0.20434213,0.3110649,0.27258673,0,0,0.000996943,0,0.006957102
22540,New England Culinary Institute,3,10,Four-year for-profit,VT,Claremont,91600,0.642297169,0.10379833,0.11187029,0.20151144,0.29063168,0.29218829,0.025063341,0.5718922,33100,0.10069491,0.13281853,0.2862891,0.28978634,0.19041112,0.004007333,0.14899048,0.12053338,0.33193675,0.24815769,0.1503817,0.051359441,0.16200307,0.22724703,0.25801688,0.30137348,0.075725205,0.12469998,0.25536981,0.33139107,0.21281391,0.11502381,0.11224975,0.2908586,0.27004728,0.21182051,0.10539536,0.15206712,0.30945721,0.30767894,0.12540141,0.005739178,0.002909041,0.000610983,0.00115979,0.008987318
7486,New England Institute Of Art ,3,10,Four-year for-profit,MA,Boston,73500,0.584409344,0.09626653,0.16861624,0.20931913,0.2512207,0.27457744,0.011116961,0.55857849,33100,0.11264642,0.19206528,0.22728533,0.26255462,0.20544837,0.00494773,0.14995308,0.22193147,0.20651147,0.30608821,0.11551578,0.1273018,0.24579385,0.26056883,0.18688455,0.17945099,0.12347174,0.2063005,0.23827448,0.26855266,0.16340064,0.10751336,0.16595194,0.2150694,0.28211129,0.22935393,0.087010875,0.16163994,0.21692878,0.27129462,0.26312572,0,0.000135247,0,0.006097935,0.012357163
7845,New England Institute Of Technology,2,8,Nonselective four-year private not-for-profit,RI,Providence,71400,0.551083839,0.1201888,0.1687908,0.2379145,0.27797362,0.19513226,0.005097159,0.59312689,39200,0.11587457,0.13363025,0.20068926,0.26501131,0.2847946,0.001185611,0.13835733,0.22178304,0.23725899,0.24067639,0.16192427,0.14667597,0.14446466,0.20404682,0.26911283,0.23569968,0.11438207,0.14413705,0.2046732,0.28092492,0.25588274,0.10340726,0.11598078,0.1848956,0.27453816,0.32117817,0.094963141,0.082294002,0.19290161,0.24347813,0.38636309,0.003697375,0,0.000289238,0.000392575,0.002886699
2613,New Jersey City University,1,5,Selective public,NJ,Newark,51600,0.468223509,0.20409746,0.23973106,0.2074973,0.20003566,0.14863858,0.000940018,0.60714918,41200,0.10696644,0.14623868,0.17511687,0.26513869,0.30653942,0.003866183,0.12793244,0.18861955,0.18442336,0.23843993,0.26058468,0.12125189,0.12575765,0.17819367,0.2831032,0.29169357,0.093929768,0.13893689,0.18358704,0.28156915,0.30197716,0.083301924,0.15963453,0.16114973,0.2664828,0.32943109,0.10518387,0.11324288,0.16434801,0.24807936,0.3691459,0,0.003472405,0.003967125,0.00627813,0.006423114
2621,New Jersey Institute Of Technology,1,5,Selective public,NJ,Newark,84000,0.614826707,0.10139067,0.14811336,0.17728084,0.23407128,0.33914387,0.003841406,0.76516527,71600,0.069701135,0.062021062,0.071075678,0.14632633,0.65087581,0.028791165,0.065001428,0.084129974,0.066368893,0.14659062,0.63790905,0.10889987,0.049039155,0.072648592,0.1263365,0.64307594,0.049902681,0.070442714,0.099014036,0.16893311,0.61170745,0.06050333,0.053767689,0.061007269,0.14007001,0.68465167,0.070684418,0.062375002,0.06414067,0.14747813,0.65532172,0.010736407,0.014317993,0.015342002,0.029983072,0.046717308
2653,New Mexico Highlands University,1,5,Selective public,NM,Las Vegas,48500,0.43562461,0.2117561,0.28071004,0.21445343,0.19690181,0.096178696,0.000743584,0.54117626,33600,0.12538427,0.17401318,0.2284281,0.29973805,0.17243648,0.001269129,0.16737887,0.20747152,0.21168336,0.26764387,0.14582239,0.13199776,0.17842105,0.23692273,0.30634922,0.14630923,0.099381201,0.1827153,0.23947631,0.33766446,0.14076266,0.10918458,0.14808135,0.23856689,0.26363024,0.24053696,0.10476739,0.12116843,0.19511077,0.34045959,0.23849383,0.000398203,0.000626586,0,0.001454016,0.007513304
2654,New Mexico Institute Of Mining & Technology,1,3,Highly selective public,NM,Socorro,91800,0.634921062,0.083693519,0.11527976,0.16408581,0.30106065,0.33588043,0.003925613,0.68297505,55000,0.10401418,0.10999331,0.13111867,0.16716817,0.48770586,0.030888934,0.089121491,0.13826154,0.16809313,0.12775552,0.47676829,0.10749658,0.17483757,0.091703728,0.16467819,0.46128392,0.12937334,0.11051438,0.11893456,0.17603801,0.46513966,0.084524222,0.090277314,0.13527401,0.18267593,0.50724852,0.11161072,0.098111399,0.13766095,0.15961017,0.4930068,0.035972096,0.007695071,0.061752614,0.028473854,0.024669887
2655,New Mexico Junior College,1,9,Two-year (public and private not-for-profit),NM,Hobbs,50000,0.438503974,0.22042319,0.22588304,0.25032747,0.22513828,0.078227974,0.003472234,0.53130418,31300,0.17861901,0.19860411,0.1886234,0.1790759,0.25507754,0.00812879,0.18859905,0.21849683,0.25101888,0.14504658,0.19683868,0.21603802,0.21730183,0.16986731,0.19051038,0.20628247,0.14185993,0.20123985,0.1901731,0.2012376,0.26548946,0.18367565,0.17023575,0.16004866,0.15909721,0.32694277,0.14552611,0.16177182,0.14424819,0.22852471,0.31992912,0,0.000285252,0.00372316,0.020754414,0.031443153
2656,New Mexico Military Institute,1,9,Two-year (public and private not-for-profit),NM,Roswell,75600,0.601830423,0.083857328,0.16667362,0.19597062,0.21108007,0.34241831,0.013691122,0.64047992,49300,0.095924795,0.12423049,0.15720779,0.18697119,0.43566573,0.00974675,0.29396549,0.1507296,0.32400829,0.22823417,0.003062395,0.067057423,0.14958102,0.21165408,0.30630159,0.26540586,0.04001065,0.17834997,0.23391075,0.196738,0.35099062,0.091094352,0.079594553,0.093616217,0.11420707,0.62148774,0.096454583,0.10194352,0.085158996,0.15804636,0.55839658,0,0,0.018548632,0.013768398,0.00936144
2657,New Mexico State University,1,5,Selective public,NM,El Paso,59300,0.496872561,0.17891996,0.20606785,0.22498024,0.22004752,0.16998446,0.002120458,0.55261987,33500,0.13378797,0.18123449,0.21038052,0.23223737,0.24235964,0.006943043,0.15498367,0.22088651,0.25126952,0.19505425,0.17780608,0.13133857,0.20976502,0.23147421,0.24724005,0.18018211,0.13197535,0.17908095,0.21570277,0.23918647,0.23405449,0.13206154,0.15722904,0.18480808,0.25126094,0.27464038,0.1190814,0.13883702,0.16783051,0.21936405,0.35488698,0.004560161,0.005405201,0.005939441,0.004656944,0.015603165
5223,New River Community College,1,9,Two-year (public and private not-for-profit),VA,Roanoke,68000,0.553212079,0.11660808,0.15355819,0.26937675,0.2685805,0.19187649,0.004565862,0.51190287,30500,0.15189807,0.17863613,0.26759127,0.25486523,0.14700933,0.002725242,0.15662412,0.24214923,0.2797223,0.19993944,0.12156487,0.18594477,0.21422018,0.27525359,0.19486499,0.1297165,0.15403107,0.16920094,0.29127583,0.26623946,0.11925271,0.15237932,0.13644169,0.26734251,0.29477227,0.14906432,0.11811034,0.18386796,0.22118407,0.26443452,0.21240316,0.000526919,0,0.001925514,0.003727635,0.005961856
20662,"New School, The",2,8,Nonselective four-year private not-for-profit,NY,New York,95800,0.651620765,0.10642795,0.13596874,0.15525234,0.16399533,0.43835562,0.068522647,0.54046047,32800,0.18690386,0.2027688,0.13446206,0.17320949,0.30265576,0.022246476,0.19461639,0.22340351,0.18020314,0.12921676,0.27256021,0.17169383,0.19385453,0.10262584,0.19059491,0.34123093,0.13895544,0.23151755,0.15155216,0.17529301,0.30268189,0.18352152,0.17727767,0.14497237,0.17527808,0.31895038,0.20799644,0.19987863,0.12324672,0.17698601,0.29189214,0.010951444,0.021365134,0.026438879,0.01422401,0.026778661
2696,New York City College Of Technology Of The City University Of New,1,5,Selective public,NY,New York,33500,0.332844288,0.35256514,0.30930227,0.19073737,0.10102535,0.046369798,0.001081995,0.57542437,37000,0.12091304,0.16344403,0.1935876,0.26765183,0.25440347,0.002572816,0.11869586,0.17901488,0.21327282,0.25263247,0.23638399,0.1333186,0.14912868,0.18505871,0.28838816,0.24410588,0.099595614,0.16393209,0.18072546,0.29656097,0.25918591,0.14829656,0.14501445,0.1876763,0.20678315,0.31222954,0.08304859,0.17868669,0.16659123,0.25722989,0.31444365,0.001989431,0.002960657,0.001353071,0.003738863,0.006898305
2782,New York Institute Of Technology,2,6,Selective private,NY,New York,78500,0.582726403,0.1460806,0.15807363,0.17092805,0.2020147,0.32290301,0.015220797,0.64980751,49900,0.11637937,0.13273641,0.1253835,0.18400808,0.44149262,0.02778447,0.14169087,0.1521643,0.11853127,0.2177626,0.36985093,0.11156231,0.13055719,0.15245591,0.21451594,0.39090869,0.097393632,0.13065965,0.11510108,0.1819863,0.47485936,0.12200923,0.1156792,0.12511705,0.17410378,0.46309075,0.11381456,0.13678479,0.1208401,0.16106939,0.46749112,0.000103528,0.024143519,0.026333557,0.018981894,0.048364762
2785,New York University,2,2,Other elite schools (public and private),NY,New York,130500,0.735824716,0.069385424,0.092358157,0.11398175,0.14868265,0.57559204,0.088063702,0.68887949,58100,0.11201625,0.11301687,0.10183801,0.15403171,0.51909721,0.089076646,0.11747748,0.11345439,0.096718542,0.14957821,0.5227713,0.11231202,0.10465832,0.098968528,0.1622951,0.52176607,0.12131038,0.11922826,0.099334888,0.14349426,0.5166322,0.098174557,0.099025011,0.099025965,0.16846573,0.53530878,0.11304547,0.11668959,0.10413763,0.15160084,0.51452649,0.074537717,0.080064334,0.090765044,0.085735269,0.092804119
3440,Newberry College,2,6,Selective private,SC,Columbia,80400,0.599340136,0.10861123,0.1374595,0.19048509,0.30177781,0.26166642,0.018393574,0.57783586,37100,0.085712768,0.14660947,0.22621098,0.34711668,0.19435014,0.007523059,0.12292231,0.21152887,0.3006447,0.28300107,0.08190304,0.083715089,0.12221427,0.30673045,0.37111598,0.11622422,0.095838092,0.14172524,0.25018865,0.369001,0.14324702,0.070595637,0.17613022,0.1871022,0.33396161,0.23221034,0.081380978,0.10198791,0.18066548,0.3603625,0.27560309,0,0.01534503,0.001123328,0.007210422,0.011555999
1939,Newman University,2,6,Selective private,KS,Wichita,91400,0.667326033,0.041185804,0.098804988,0.18933938,0.32600522,0.34466457,0.008060313,0.64303201,45700,0.089198023,0.098783076,0.17753218,0.34249383,0.2919929,0.011822122,0.18368107,0.056052819,0.55689758,0.11985283,0.083515786,0.058285065,0.066541076,0.21111642,0.43815514,0.22590236,0.07917586,0.067061909,0.23385626,0.33416483,0.28574112,0.099029385,0.13393021,0.12684087,0.3063657,0.3338339,0.08297608,0.097313471,0.1395779,0.38042289,0.29970971,0.001686377,0.000576002,0.016402693,0.000718931,0.024243003
2874,Niagara County Community College,1,9,Two-year (public and private not-for-profit),NY,Buffalo,71900,0.554511543,0.11744399,0.15988342,0.22966143,0.31143799,0.18157314,0.000887964,0.52261615,30100,0.12326142,0.20051333,0.25742078,0.26434022,0.15446423,0.001003324,0.19609374,0.23957886,0.29597959,0.18466167,0.08368618,0.13099918,0.25727007,0.26598743,0.24746661,0.098276667,0.12048584,0.19858384,0.24623561,0.28043276,0.15426193,0.10356898,0.17467614,0.26514652,0.2801995,0.17640893,0.10662663,0.17202541,0.22583327,0.28317866,0.21233605,0,0,0.000126502,0.000425571,0.004635778
2788,Niagara University,2,6,Selective private,NY,Buffalo,92300,0.658360237,0.058389734,0.12291849,0.16966958,0.29822019,0.35080203,0.01112553,0.65065002,46500,0.079438291,0.10596596,0.15539072,0.31734341,0.34186167,0.009602292,0.063924804,0.14415851,0.20154394,0.33350912,0.25686365,0.084834039,0.14154091,0.17269044,0.29303047,0.30790415,0.083823726,0.090495043,0.19220369,0.32940483,0.30407271,0.08800748,0.10657002,0.14253719,0.3477487,0.31513664,0.070723988,0.09411291,0.13476886,0.29149029,0.40890396,0.023090029,0.005415305,0.003691865,0.004146693,0.016320903
2005,Nicholls State University,1,5,Selective public,LA,Houma,69800,0.544537306,0.15255252,0.17875397,0.1999152,0.27096039,0.197818,0.00516635,0.5837031,38900,0.11996533,0.15072738,0.20581415,0.25716123,0.26633197,0.013875445,0.13131936,0.24078473,0.28194126,0.15864348,0.18731111,0.12255421,0.17521569,0.21893224,0.28062326,0.20267463,0.13845138,0.14827481,0.20263444,0.27246004,0.23817937,0.10635267,0.10618807,0.19246498,0.28231576,0.31267843,0.10883376,0.12263505,0.1567512,0.26201835,0.34976164,0.008480861,0.008406808,0.010485083,0.017612286,0.021285014
2197,Nichols College,2,6,Selective private,MA,Boston,95300,0.67345804,0.044593908,0.11432024,0.16441435,0.26055092,0.41612059,0.014956756,0.68952233,56800,0.073998436,0.087729558,0.13437839,0.24514806,0.45874554,0.004660529,0.087293684,0.051812254,0.17234471,0.16522755,0.52332181,0.056933541,0.085263126,0.17436409,0.29399869,0.38944054,0.10491451,0.075010113,0.12774418,0.24489607,0.44743508,0.073570997,0.12117323,0.1322577,0.26588026,0.40711778,0.065314174,0.076341361,0.12327357,0.22741041,0.50766045,0.001867919,0.000832282,0.000111586,0.007992869,0.005722352
5384,Nicolet Area Technical College,1,9,Two-year (public and private not-for-profit),WI,Rhinelander,63100,0.50499869,0.1228774,0.21188246,0.30955151,0.24679746,0.10889113,0.003333587,0.48419043,25700,0.13303889,0.24334104,0.28441605,0.22470269,0.1145013,0.00304638,0.17658225,0.33651841,0.29976872,0.1502735,0.036857031,0.13113852,0.23269483,0.3164432,0.22319087,0.096532568,0.11016407,0.20875032,0.31051868,0.24207775,0.12848926,0.15118496,0.24950656,0.2379687,0.22295119,0.1383886,0.11150093,0.24327064,0.23584004,0.26621002,0.14317839,5.05028E-05,0,0,0.010983208,0.003026381
3765,Norfolk State University,1,5,Selective public,VA,Virginia Beach,48000,0.435054953,0.20608868,0.27455106,0.23835009,0.18058281,0.10042739,0.000185572,0.56709939,34400,0.08104673,0.17838341,0.25801706,0.28450009,0.19805275,0.001469841,0.093816124,0.21272641,0.255198,0.27114585,0.1671135,0.090055875,0.18961732,0.26006117,0.27757391,0.18269172,0.072455116,0.17800322,0.26807845,0.28719938,0.19426383,0.070357405,0.16029431,0.25339508,0.31341976,0.20253351,0.069824956,0.11062504,0.24264525,0.27243146,0.30447334,0,0.001312793,0,0.001758969,0.007884035
12261,North Arkansas College,1,9,Two-year (public and private not-for-profit),AR,Harrison,45000,0.412640267,0.22416376,0.26791367,0.28322482,0.15108706,0.07361076,0.001605573,0.48290819,25400,0.15409948,0.23365052,0.26464614,0.22772855,0.11987543,0.001018736,0.21095921,0.29982701,0.26572323,0.13254017,0.090950452,0.13425095,0.23090614,0.30228734,0.22278714,0.10976847,0.14061257,0.22165529,0.28775442,0.24575554,0.10422215,0.13037561,0.17901148,0.19142513,0.31894898,0.18023883,0.1537732,0.20041443,0.18574245,0.27899435,0.18107557,0,0.003588954,0.000201981,0,0
